Source Course	Target Course
SI 646	STRATEGY 514
SI 646	ES 581
SI 646	SI 628
SI 646	RUSSIAN 521
SI 646	CSIB 676
SI 646	CSIB 574
SI 646	PUBPOL 758
SI 646	PUBPOL 759
SI 646	FIN 647
SI 646	BA 615
SI 646	EECS 695
SI 646	PUBPOL 585
SI 646	FIN 551
SI 646	EECS 381
SI 646	ECON 600
SI 646	PUBPOL 667
SI 646	ASIANLAN 429
SI 646	LHC 524
SI 646	HMP 669
SI 646	CIS 512
SI 646	CIS 513
SI 646	COMM 698
SI 646	ES 623
SI 646	SLAVIC 490
SI 646	FIN 622
SI 646	FIN 629
SI 646	CSIB 502
SI 646	HMP 617
SI 646	COMM 799
SI 646	ELI 334
SI 646	ELI 336
SI 646	MATH 423
SI 646	PUBPOL 515
SI 646	SI 732
SI 646	PUBPOL 679
SI 646	PUBPOL 677
SI 646	ECON 405
SI 646	DUTCH 511
SI 646	MKT 625
SI 646	ASIANLAN 499
SI 646	LING 441
SI 646	MHS 665
SI 646	SI 562
SI 646	ECON 502
SI 646	BIT 646
SI 646	SI 702
SI 646	SI 690
SI 646	PUBPOL 754
SI 646	BIT 513
SI 646	MKT 501
SI 646	BIT 512
SI 646	SI 670
SI 646	SI 684
SI 646	OMS 616
SI 646	BIT 750
SI 646	BIT 648
SI 646	PUBPOL 715
SI 646	SWC 630
SI 646	FIN 621
SI 646	ACC 564
SI 646	PUBPOL 558
SI 646	PUBPOL 555
SI 646	PUBPOL 529
SI 646	BA 523
SI 646	ES 715
SI 646	PUBPOL 678
SI 646	MKT 619
SI 646	COMM 781
SI 646	ELI 320
SI 646	ARCH 531
SI 646	RACKHAM 998
SI 646	HMP 668
SI 646	BIT 514
SI 646	STRATEGY 673
SI 646	OMS 501
SI 646	BE 501
SI 646	MKT 620
SI 646	SI 654
SI 646	SI 648
SI 646	SI 682
SI 646	COMM 810
SI 646	SI 708
SI 646	ELI 321
SI 646	SI 655
SI 646	SI 658
SI 646	SI 701
SI 646	SI 649
SI 646	SI 840
SI 646	IOE 536
SI 646	SI 792
SI 646	SI 688
SI 646	SI 692
SI 647	EDUC 649
SI 647	SI 655
SI 647	SI 658
SI 647	SI 654
SI 647	SI 696
SI 647	SI 792
SI 647	NRE 540
SI 647	SI 791
SI 647	PUBPOL 687
SI 647	PUBPOL 671
SI 647	SI 516
SI 647	ACABS 591
SI 647	LING 517
SI 647	ASIAN 500
SI 647	ENGLISH 549
SI 647	HB 605
SI 647	ENGLISH 434
SI 647	ENGLISH 993
SI 647	MO 501
SI 647	SI 678
SI 647	MO 603
SI 647	PUBPOL 688
SI 647	EDUC 601
SI 647	UP 507
SI 647	HISTORY 698
SI 647	HISTORY 451
SI 647	HISTORY 456
SI 647	HISTART 463
SI 647	OM 587
SI 647	PHIL 420
SI 647	EDUC 744
SI 647	EDUC 740
SI 647	IOE 425
SI 647	ASIANLAN 325
SI 647	ASIANLAN 326
SI 647	PSYCH 111
SI 647	ENGLISH 240
SI 647	EDUC 849
SI 647	LAW 608
SI 647	SOC 535
SI 647	HISTORY 672
SI 647	PUBPOL 750
SI 647	ADMIN 761
SI 647	ENGLISH 881
SI 647	PSYCH 561
SI 647	RACKHAM 575
SI 647	RACKHAM 571
SI 647	BIOSTAT 650
SI 647	ASIAN 532
SI 647	BIT 645
SI 647	EDUC 662
SI 647	PUBPOL 587
SI 647	PUBPOL 580
SI 647	HISTORY 395
SI 647	ASIAN 455
SI 647	STATS 407
SI 647	STATS 400
SI 647	BIOSTAT 601
SI 647	PUBPOL 578
SI 647	OM 612
SI 647	SAC 602
SI 647	HISTORY 467
SI 647	ASIANLAN 425
SI 647	POLSCI 594
SI 647	CHIN 588
SI 647	ENGLISH 463
SI 647	EDUC 755
SI 647	EDUC 754
SI 647	EDUC 752
SI 647	EDUC 874
SI 647	ITALIAN 361
SI 647	OM 625
SI 647	PSYCH 270
SI 647	HISTORY 498
SI 647	UMOVE 101
SI 647	IOE 421
SI 647	ELI 420
SI 647	EDUC 580
SI 647	ENGLISH 503
SI 647	ENGLISH 501
SI 647	CHIN 610
SI 647	PUBPOL 513
SI 647	ENGLISH 371
SI 647	ENGLISH 370
SI 647	PUBPOL 686
SI 647	EDUC 605
SI 647	EDUC 604
SI 647	MKT 614
SI 647	ENGLISH 484
SI 647	SAC 441
SI 647	AMCULT 498
SI 647	SI 606
SI 647	CLARCH 993
SI 647	COMM 771
SI 647	SURVMETH 699
SI 647	SOC 504
SI 647	COMORG 654
SI 647	COMORG 650
SI 647	ENGLISH 432
SI 647	HISTORY 329
SI 647	EDUC 641
SI 647	WOMENSTD 530
SI 647	SURVMETH 988
SI 647	WOMENSTD 425
SI 647	PUBPOL 735
SI 647	HMP 517
SI 647	NRE 441
SI 647	OB 562
SI 647	UMOVE 136
SI 647	EDUC 859
SI 647	ASIAN 625
SI 647	SWC 300
SI 647	MO 617
SI 647	ASIANLAN 126
SI 647	IOE 563
SI 647	HISTART 461
SI 647	WOMENSTD 580
SI 647	ASIANLAN 407
SI 647	ASIAN 535
SI 647	ASIAN 536
SI 647	ENGLISH 569
SI 647	LHC 506
SI 647	IOE 522
SI 647	BIT 545
SI 647	SOC 510
SI 647	MHS 661
SI 647	MHS 662
SI 647	EPID 601
SI 647	ASIANLAN 125
SI 647	MO 622
SI 647	CHIN 799
SI 647	SI 682
SI 647	EDUC 626
SI 647	BIT 513
SI 647	COMM 810
SI 647	SI 649
SI 647	BIT 512
SI 647	SI 688
SI 647	SI 675
SI 647	SI 670
SI 647	MSP 601
SI 647	MSP 602
SI 647	BIT 648
SI 647	MO 561
SI 647	MUSICOL 503
SI 647	IOE 539
SI 647	EDUC 500
SI 647	PUBPOL 715
SI 647	PHIL 423
SI 647	PHIL 605
SI 647	COMM 993
SI 647	AMCULT 520
SI 647	HISTORY 796
SI 647	EDUC 794
SI 647	FIN 621
SI 647	BIT 678
SI 647	PUBPOL 558
SI 647	PUBPOL 555
SI 647	PUBPOL 529
SI 647	UMOVE 100
SI 647	BA 523
SI 647	ELI 330
SI 647	ENGLISH 473
SI 647	PUBPOL 678
SI 647	STRATEGY 669
SI 647	EDUC 525
SI 647	PUBPOL 636
SI 647	PUBPOL 638
SI 647	ENGLISH 407
SI 647	ASIAN 699
SI 647	HBEHED 600
SI 647	MSP 609
SI 647	ARCH 531
SI 647	BIT 646
SI 647	HMP 668
SI 647	SI 699
SI 647	PUBPOL 534
SI 647	STRATEGY 673
SI 647	PSYCH 613
SI 647	HISTART 754
SI 647	HISTART 489
SI 647	EDUC 737
SI 647	SI 648
SI 647	SI 719
SI 647	PUBPOL 585
SI 647	SI 676
SI 647	MO 512
SI 647	PSYCH 988
SI 647	UMOVE 143
SI 647	PSYCH 808
SI 647	BIT 551
SI 647	EDUC 995
SI 647	EDUC 898
SI 647	MKT 501
SI 647	SWC 993
SI 647	ELI 321
SI 647	MO 700
SI 647	SI 702
SI 647	SI 701
SI 647	EDUC 990
SI 647	SI 840
SI 647	SI 689
SI 647	SI 668
SI 647	SI 663
SI 647	IOE 536
SI 648	PUBPOL 754
SI 648	SI 690
SI 648	EECS 584
SI 648	MUSICOL 503
SI 648	PHIL 423
SI 648	CMPLXSYS 501
SI 648	MUSMETH 406
SI 648	SI 550
SI 648	SI 542
SI 648	SI 699
SI 648	SI 737
SI 648	NRE 531
SI 648	SI 654
SI 648	SI 649
SI 648	SI 655
SI 648	SI 670
SI 648	SI 719
SI 648	PUBPOL 585
SI 648	SI 679
SI 648	MO 512
SI 648	SI 516
SI 648	SI 692
SI 648	BIT 551
SI 648	DESCI 502
SI 648	MSP 601
SI 648	MSP 602
SI 648	SI 658
SI 648	SI 678
SI 648	MSP 609
SI 648	SI 683
SI 648	SI 668
SI 648	SI 676
SI 648	SI 684
SI 648	SI 665
SI 648	SI 663
SI 648	SI 682
SI 648	ARCH 531
SI 648	SI 791
SI 648	SI 702
SI 648	MHS 663
SI 648	SI 681
SI 649	COMM 993
SI 649	RACKHAM 998
SI 649	SI 684
SI 649	BIT 514
SI 649	SI 690
SI 649	PUBPOL 720
SI 649	PHIL 420
SI 649	ENGLISH 590
SI 649	SI 650
SI 649	RCIDIV 351
SI 649	PSYCH 703
SI 649	UP 406
SI 649	STATS 405
SI 649	POLSCI 695
SI 649	SI 661
SI 649	BA 525
SI 649	ENGR 477
SI 649	IOE 552
SI 649	EDUC 758
SI 649	EECS 498
SI 649	ARCH 551
SI 649	ITALIAN 361
SI 649	BA 518
SI 649	ARTDES 713
SI 649	ARTDES 716
SI 649	ARTDES 715
SI 649	ARTDES 652
SI 649	ARTDES 651
SI 649	MCDB 427
SI 649	EDUC 728
SI 649	ARTDES 751
SI 649	ARTDES 616
SI 649	ARTDES 615
SI 649	MO 512
SI 649	ANTHRCUL 458
SI 649	BIOINF 526
SI 649	BIOINF 527
SI 649	EECS 280
SI 649	SI 751
SI 649	ANTHRCUL 558
SI 649	COMORG 650
SI 649	PAT 542
SI 649	ARTDES 609
SI 649	ARTDES 605
SI 649	BIT 582
SI 649	ARTDES 551
SI 649	FILMVID 406
SI 649	STRATEGY 553
SI 649	SOC 711
SI 649	ARTDES 456
SI 649	IOE 623
SI 649	SI 702
SI 649	EDUC 626
SI 649	MKT 501
SI 649	SWC 993
SI 649	MSP 601
SI 649	MSP 602
SI 649	ARTDES 611
SI 649	RACKHAM 570
SI 649	IOE 434
SI 649	SOC 522
SI 649	POLSCI 596
SI 649	PHIL 423
SI 649	ELI 330
SI 649	SI 542
SI 649	ELI 320
SI 649	SI 792
SI 649	MSP 609
SI 649	BIT 646
SI 649	SI 683
SI 649	PUBPOL 534
SI 649	ELI 338
SI 649	EDUC 601
SI 649	UP 507
SI 649	SI 767
SI 649	SI 654
SI 649	SI 668
SI 649	SI 670
SI 649	SI 679
SI 649	SI 516
SI 649	ARTDES 600
SI 649	PUBPOL 754
SI 649	COMM 810
SI 649	SI 791
SI 649	SI 708
SI 649	ELI 321
SI 649	SI 655
SI 649	MO 700
SI 649	BIT 648
SI 649	HISTORY 698
SI 649	SI 686
SI 649	BIT 512
SI 649	NRE 531
SI 649	SI 687
SI 649	SI 676
SI 649	SI 652
SI 649	SI 692
SI 649	SI 665
SI 649	SI 663
SI 649	SI 666
SI 649	MHS 663
SI 652	SI 689
SI 652	SI 681
SI 652	ASIANLAN 430
SI 652	ACC 315
SI 652	ACC 312
SI 652	STRATEGY 514
SI 652	SI 628
SI 652	CSIB 676
SI 652	PUBPOL 759
SI 652	FIN 551
SI 652	EECS 381
SI 652	ASIANLAN 429
SI 652	COMM 698
SI 652	ES 623
SI 652	FIN 629
SI 652	SI 676
SI 652	CSIB 502
SI 652	COMM 799
SI 652	CAAS 408
SI 652	ELI 334
SI 652	ELI 337
SI 652	ELI 336
SI 652	MATH 423
SI 652	PUBPOL 515
SI 652	PUBPOL 677
SI 652	ECON 405
SI 652	ACC 272
SI 652	MKT 625
SI 652	BIT 601
SI 652	ASIANLAN 499
SI 652	MHS 665
SI 652	BIT 582
SI 652	SI 562
SI 652	ECON 434
SI 652	ECON 502
SI 652	SI 684
SI 652	SI 686
SI 652	SWC 993
SI 652	SI 702
SI 652	STRATEGY 574
SI 652	ACC 630
SI 652	COMM 993
SI 652	PUBPOL 555
SI 652	PUBPOL 529
SI 652	BA 523
SI 652	ES 715
SI 652	MKT 619
SI 652	OMS 620
SI 652	COMM 781
SI 652	RACKHAM 998
SI 652	BIT 512
SI 652	BIT 514
SI 652	SI 699
SI 652	PUBPOL 534
SI 652	STRATEGY 673
SI 652	MKT 620
SI 652	SI 654
SI 652	COMM 810
SI 652	MKT 501
SI 652	SI 682
SI 652	SI 708
SI 652	ELI 321
SI 652	SI 658
SI 652	SI 688
SI 652	BIT 646
SI 652	SI 690
SI 652	SI 668
SI 652	SI 670
SI 652	IOE 536
SI 652	SI 792
SI 652	SI 655
SI 654	SI 658
SI 654	SI 681
SI 654	SI 690
SI 654	ASIANLAN 430
SI 654	CSIB 676
SI 654	PUBPOL 750
SI 654	PUBPOL 759
SI 654	OMS 548
SI 654	BIT 645
SI 654	STATS 400
SI 654	ASIANLAN 429
SI 654	ARCH 551
SI 654	ITALIAN 361
SI 654	HISTORY 798
SI 654	LING 510
SI 654	EDUC 793
SI 654	EDUC 791
SI 654	EDUC 790
SI 654	CSIB 502
SI 654	UP 503
SI 654	CAAS 408
SI 654	PUBPOL 770
SI 654	MATH 423
SI 654	MECHENG 599
SI 654	EDUC 600
SI 654	EDUC 526
SI 654	PAT 542
SI 654	NRE 441
SI 654	ARCH 613
SI 654	UP 696
SI 654	ASIANLAN 499
SI 654	WOMENSTD 580
SI 654	EDUC 703
SI 654	RACKHAM 998
SI 654	SI 655
SI 654	SI 688
SI 654	SI 665
SI 654	SI 668
SI 654	SI 666
SI 654	BE 550
SI 654	EDUC 500
SI 654	STRATEGY 574
SI 654	PHIL 423
SI 654	PHIL 605
SI 654	ASIAN 500
SI 654	PUBPOL 678
SI 654	EDUC 525
SI 654	ELI 320
SI 654	NRE 540
SI 654	BIT 512
SI 654	BIT 514
SI 654	SI 699
SI 654	HISTART 489
SI 654	ECON 500
SI 654	EDUC 737
SI 654	SI 670
SI 654	SI 792
SI 654	MO 512
SI 654	PUBPOL 671
SI 654	SI 516
SI 654	SI 684
SI 654	IOE 536
SI 654	BIT 551
SI 654	BIT 513
SI 654	COMM 810
SI 654	EDUC 898
SI 654	SWC 993
SI 654	ARCH 531
SI 654	SI 791
SI 654	SI 708
SI 654	DESCI 502
SI 654	MO 700
SI 654	COMM 993
SI 654	SI 686
SI 654	EDUC 402
SI 654	SI 683
SI 654	NRE 531
SI 654	SI 687
SI 654	SI 679
SI 654	SI 676
SI 654	SI 692
SI 654	SI 663
SI 654	SI 702
SI 654	MHS 663
SI 654	SI 689
SI 655	SI 690
SI 655	HISTORY 698
SI 655	SI 678
SI 655	NRE 531
SI 655	AMCULT 425
SI 655	PUBPOL 678
SI 655	SI 666
SI 655	MHS 663
SI 655	SI 675
SI 655	SI 665
SI 655	HMP 668
SI 655	PUBPOL 688
SI 655	HISTART 489
SI 655	SI 670
SI 655	PUBPOL 653
SI 655	PUBPOL 720
SI 655	SI 628
SI 655	UP 406
SI 655	BIOSTAT 650
SI 655	BIOSTAT 601
SI 655	ANTHRCUL 658
SI 655	HMP 669
SI 655	SAC 455
SI 655	SI 635
SI 655	HISTORY 798
SI 655	HISTART 531
SI 655	SOC 530
SI 655	PUBPOL 770
SI 655	ANTHRCUL 458
SI 655	PUBPOL 675
SI 655	SAC 441
SI 655	SI 606
SI 655	COMM 771
SI 655	SURVMETH 699
SI 655	SURVMETH 988
SI 655	HMP 517
SI 655	UP 696
SI 655	MHS 665
SI 655	COMM 783
SI 655	STRATEGY 553
SI 655	EPID 601
SI 655	SI 682
SI 655	SI 658
SI 655	SI 688
SI 655	SI 684
SI 655	BE 550
SI 655	EECS 584
SI 655	POLSCI 596
SI 655	PUBPOL 715
SI 655	PHIL 423
SI 655	HISTORY 796
SI 655	SI 550
SI 655	ENGLISH 473
SI 655	SI 510
SI 655	ENGLISH 434
SI 655	SI 586
SI 655	COMM 781
SI 655	ENGLISH 407
SI 655	SI 792
SI 655	SI 791
SI 655	SI 699
SI 655	OMS 501
SI 655	SI 737
SI 655	UP 507
SI 655	SI 668
SI 655	SI 719
SI 655	PUBPOL 585
SI 655	SI 661
SI 655	PUBPOL 671
SI 655	BIT 551
SI 655	COMM 810
SI 655	SI 689
SI 655	ARCH 531
SI 655	SI 702
SI 655	MSP 601
SI 655	MSP 602
SI 655	BIT 648
SI 655	ELI 320
SI 655	MSP 609
SI 655	SI 840
SI 655	BIT 646
SI 655	EDUC 606
SI 655	SI 680
SI 655	SI 686
SI 655	SI 696
SI 655	SI 676
SI 655	SI 663
SI 655	IOE 536
SI 658	MO 512
SI 658	PHIL 605
SI 658	ACABS 591
SI 658	BIT 678
SI 658	ELI 320
SI 658	SI 792
SI 658	SI 670
SI 658	SI 840
SI 658	SI 684
SI 658	SI 666
SI 658	PSYCH 613
SI 658	MO 700
SI 658	SI 702
SI 658	SI 665
SI 658	SI 791
SI 658	ENGLISH 528
SI 658	NRE 605
SI 658	OM 587
SI 658	SI 719
SI 658	IOE 425
SI 658	PSYCH 703
SI 658	CSIB 574
SI 658	UP 406
SI 658	BIT 645
SI 658	OM 612
SI 658	NRE 512
SI 658	PSYCH 442
SI 658	POLSCI 813
SI 658	SURVMETH 680
SI 658	ITALIAN 361
SI 658	OM 625
SI 658	HISTORY 798
SI 658	CIS 512
SI 658	CIS 513
SI 658	KINESLGY 684
SI 658	CAAS 629
SI 658	LING 510
SI 658	EDUC 793
SI 658	EDUC 791
SI 658	EDUC 790
SI 658	PSYCH 751
SI 658	UP 503
SI 658	IOE 421
SI 658	BIOSTAT 503
SI 658	PSYCH 682
SI 658	CAAS 408
SI 658	ANTHRCUL 458
SI 658	EDUC 600
SI 658	PUBPOL 679
SI 658	PSYCH 644
SI 658	MKT 614
SI 658	EDUC 860
SI 658	SI 888
SI 658	ANTHRCUL 558
SI 658	EDUC 526
SI 658	ANTHRCUL 527
SI 658	OB 562
SI 658	ARCH 613
SI 658	PSYCH 788
SI 658	PSYCH 786
SI 658	IOE 563
SI 658	BIT 582
SI 658	EECS 594
SI 658	EDUC 703
SI 658	SOC 711
SI 658	IOE 522
SI 658	BIT 545
SI 658	SOC 510
SI 658	PSYCH 808
SI 658	MHS 661
SI 658	MO 622
SI 658	SURVMETH 630
SI 658	PSYCH 785
SI 658	SI 663
SI 658	EDUC 626
SI 658	PUBPOL 754
SI 658	SWC 993
SI 658	SI 692
SI 658	DESCI 502
SI 658	SI 668
SI 658	SI 679
SI 658	SI 676
SI 658	PUBPOL 650
SI 658	OMS 616
SI 658	BIT 750
SI 658	MO 561
SI 658	IOE 539
SI 658	HISTORY 698
SI 658	SI 653
SI 658	EDUC 500
SI 658	SWC 630
SI 658	COMM 993
SI 658	ASIAN 500
SI 658	CMPLXSYS 501
SI 658	PSYCH 614
SI 658	PSYCH 685
SI 658	ELI 330
SI 658	MKT 619
SI 658	HB 605
SI 658	ENGLISH 434
SI 658	OMS 620
SI 658	EDUC 525
SI 658	ENGLISH 993
SI 658	SI 760
SI 658	ENGLISH 407
SI 658	BIT 646
SI 658	RACKHAM 998
SI 658	SI 686
SI 658	SI 683
SI 658	HMP 668
SI 658	BIT 512
SI 658	BIT 514
SI 658	STRATEGY 673
SI 658	PSYCH 619
SI 658	PSYCH 681
SI 658	HISTART 754
SI 658	ELI 338
SI 658	MO 603
SI 658	PUBPOL 688
SI 658	SI 737
SI 658	UP 507
SI 658	EDUC 737
SI 658	SI 767
SI 658	BE 501
SI 658	MKT 620
SI 658	NRE 531
SI 658	SI 687
SI 658	SI 661
SI 658	PSYCH 689
SI 658	PSYCH 988
SI 658	PUBPOL 687
SI 658	PUBPOL 671
SI 658	SI 516
SI 658	BIT 513
SI 658	EDUC 898
SI 658	MKT 501
SI 658	PSYCH 995
SI 658	ELI 321
SI 658	MSP 601
SI 658	MSP 602
SI 658	MHS 663
SI 658	BIT 648
SI 658	SI 701
SI 658	SI 678
SI 658	MSP 609
SI 658	SI 696
SI 663	SI 701
SI 663	ELI 320
SI 663	ENGLISH 528
SI 663	NRE 605
SI 663	SI 650
SI 663	STRATEGY 514
SI 663	FIN 551
SI 663	EECS 381
SI 663	ECON 600
SI 663	PUBPOL 667
SI 663	BIOINF 551
SI 663	IOE 552
SI 663	HMP 669
SI 663	KINESLGY 684
SI 663	COMM 698
SI 663	COMM 799
SI 663	CAAS 408
SI 663	ELI 334
SI 663	ELI 337
SI 663	PUBPOL 515
SI 663	PUBPOL 677
SI 663	ECON 405
SI 663	SI 761
SI 663	LING 441
SI 663	EECS 692
SI 663	ECON 434
SI 663	ECON 502
SI 663	ELI 332
SI 663	IOE 623
SI 663	SI 840
SI 663	SI 681
SI 663	SI 689
SI 663	STATS 503
SI 663	EECS 584
SI 663	STRATEGY 574
SI 663	STRATEGY 675
SI 663	PUBPOL 558
SI 663	PUBPOL 555
SI 663	PUBPOL 529
SI 663	STATS 500
SI 663	MKT 619
SI 663	OMS 620
SI 663	SI 760
SI 663	COMM 781
SI 663	ENGLISH 407
SI 663	RACKHAM 998
SI 663	SI 683
SI 663	HMP 668
SI 663	BIT 512
SI 663	PUBPOL 534
SI 663	ELI 338
SI 663	MO 603
SI 663	PUBPOL 688
SI 663	ECON 500
SI 663	MKT 620
SI 663	SI 670
SI 663	SI 661
SI 663	PUBPOL 671
SI 663	SI 684
SI 663	SI 690
SI 663	PUBPOL 754
SI 663	BIT 551
SI 663	COMM 810
SI 663	MKT 501
SI 663	SWC 993
SI 663	SI 708
SI 663	COMM 993
SI 663	SI 682
SI 663	BIT 646
SI 663	SI 668
SI 663	SI 688
SI 663	SI 791
SI 663	SI 792
SI 665	NRE 540
SI 665	SI 696
SI 665	SI 692
SI 665	RACKHAM 575
SI 665	PUBPOL 687
SI 665	SI 516
SI 665	HB 605
SI 665	ENGLISH 993
SI 665	HBEHED 600
SI 665	PSYCH 613
SI 665	UP 507
SI 665	SI 791
SI 665	HISTORY 451
SI 665	WOMENSTD 551
SI 665	HISTART 463
SI 665	OM 587
SI 665	HISTART 608
SI 665	IOE 425
SI 665	ASIANLAN 325
SI 665	ASIANLAN 326
SI 665	SURVMETH 600
SI 665	ENGLISH 881
SI 665	BIOSTAT 650
SI 665	ASIAN 532
SI 665	EDUC 662
SI 665	PUBPOL 587
SI 665	PUBPOL 580
SI 665	ASIAN 455
SI 665	STATS 400
SI 665	BIOSTAT 601
SI 665	PUBPOL 578
SI 665	SI 745
SI 665	OM 612
SI 665	HISTORY 467
SI 665	ASIANLAN 425
SI 665	CHIN 588
SI 665	ENGLISH 463
SI 665	ENGLISH 648
SI 665	EDUC 874
SI 665	OM 625
SI 665	IOE 421
SI 665	ELI 420
SI 665	EDUC 580
SI 665	ENGLISH 501
SI 665	CHIN 610
SI 665	PUBPOL 513
SI 665	PUBPOL 686
SI 665	PUBPOL 671
SI 665	ENGLISH 484
SI 665	SI 606
SI 665	HISTORY 786
SI 665	CLARCH 993
SI 665	COMM 771
SI 665	SURVMETH 699
SI 665	SI 860
SI 665	COMORG 654
SI 665	COMORG 650
SI 665	SURVMETH 988
SI 665	PUBPOL 735
SI 665	HMP 517
SI 665	NRE 441
SI 665	OB 562
SI 665	ARCH 613
SI 665	ASIAN 625
SI 665	ASIANLAN 126
SI 665	IOE 563
SI 665	HISTART 461
SI 665	WOMENSTD 580
SI 665	ASIANLAN 407
SI 665	ASIAN 535
SI 665	ASIAN 536
SI 665	ENGLISH 569
SI 665	IOE 522
SI 665	BIT 545
SI 665	SOC 510
SI 665	MHS 661
SI 665	MHS 662
SI 665	EPID 601
SI 665	ASIANLAN 125
SI 665	CHIN 799
SI 665	SURVMETH 632
SI 665	MUSICOL 503
SI 665	IOE 539
SI 665	HISTORY 698
SI 665	SI 701
SI 665	LING 517
SI 665	ASIAN 500
SI 665	ENGLISH 549
SI 665	PUBPOL 558
SI 665	PSYCH 614
SI 665	PUBPOL 555
SI 665	PUBPOL 529
SI 665	STATS 500
SI 665	BA 523
SI 665	ELI 330
SI 665	ENGLISH 473
SI 665	ENGLISH 434
SI 665	EDUC 525
SI 665	PUBPOL 636
SI 665	PUBPOL 638
SI 665	ENGLISH 407
SI 665	ASIAN 699
SI 665	SI 724
SI 665	SI 792
SI 665	SI 840
SI 665	SI 699
SI 665	PUBPOL 534
SI 665	HISTART 754
SI 665	PUBPOL 688
SI 665	EDUC 601
SI 665	SI 702
SI 665	PUBPOL 585
SI 665	PSYCH 808
SI 665	SI 688
SI 665	BIT 551
SI 665	COMM 810
SI 665	MKT 501
SI 665	SWC 993
SI 665	SI 682
SI 665	ELI 321
SI 665	MO 700
SI 665	BIT 648
SI 665	COMM 993
SI 665	BIT 646
SI 665	EDUC 606
SI 665	SI 670
SI 665	SI 676
SI 665	SI 684
SI 665	IOE 536
SI 665	ARCH 531
SI 665	SI 689
SI 666	SI 696
SI 666	SI 792
SI 666	RACKHAM 575
SI 666	ACABS 591
SI 666	LING 517
SI 666	ENGLISH 549
SI 666	ENGLISH 473
SI 666	HB 605
SI 666	MO 501
SI 666	SI 791
SI 666	HISTART 754
SI 666	EDUC 601
SI 666	HISTART 489
SI 666	NRE 531
SI 666	HISTORY 698
SI 666	SI 678
SI 666	HISTORY 456
SI 666	WOMENSTD 551
SI 666	PHIL 420
SI 666	EDUC 744
SI 666	EDUC 740
SI 666	HISTART 608
SI 666	ASIANLAN 325
SI 666	ASIANLAN 326
SI 666	ENGLISH 240
SI 666	EDUC 849
SI 666	SOC 535
SI 666	PUBPOL 750
SI 666	ADMIN 761
SI 666	PSYCH 561
SI 666	ASIAN 532
SI 666	ASIAN 455
SI 666	STATS 407
SI 666	SAC 602
SI 666	GEOG 406
SI 666	HISTORY 467
SI 666	ASIANLAN 425
SI 666	POLSCI 594
SI 666	CHIN 588
SI 666	ENGLISH 463
SI 666	EDUC 755
SI 666	EDUC 754
SI 666	EDUC 752
SI 666	ENGLISH 648
SI 666	EDUC 874
SI 666	PSYCH 270
SI 666	HISTORY 498
SI 666	UMOVE 101
SI 666	ELI 420
SI 666	EDUC 580
SI 666	ENGLISH 503
SI 666	CHIN 610
SI 666	ENGLISH 371
SI 666	ENGLISH 370
SI 666	PUBPOL 687
SI 666	EDUC 605
SI 666	EDUC 604
SI 666	MKT 614
SI 666	SAC 441
SI 666	AMCULT 498
SI 666	HISTORY 786
SI 666	CLARCH 993
SI 666	COMORG 654
SI 666	COMORG 650
SI 666	SI 516
SI 666	ENGLISH 432
SI 666	EDUC 641
SI 666	WOMENSTD 425
SI 666	ARCH 613
SI 666	UMOVE 136
SI 666	EDUC 859
SI 666	ASIAN 625
SI 666	SWC 300
SI 666	ASIANLAN 126
SI 666	HISTART 461
SI 666	WOMENSTD 580
SI 666	ASIANLAN 407
SI 666	ASIAN 535
SI 666	COMM 783
SI 666	ASIAN 536
SI 666	ENGLISH 569
SI 666	SOC 510
SI 666	MHS 662
SI 666	ASIANLAN 125
SI 666	CHIN 799
SI 666	EDUC 626
SI 666	PHIL 423
SI 666	PHIL 605
SI 666	AMCULT 520
SI 666	ASIAN 500
SI 666	EDUC 794
SI 666	UMOVE 100
SI 666	ELI 330
SI 666	SI 586
SI 666	ENGLISH 993
SI 666	COMM 781
SI 666	ENGLISH 407
SI 666	ASIAN 699
SI 666	SI 682
SI 666	NRE 540
SI 666	STRATEGY 673
SI 666	PSYCH 613
SI 666	PUBPOL 688
SI 666	UP 507
SI 666	EDUC 737
SI 666	PSYCH 988
SI 666	PUBPOL 671
SI 666	UMOVE 143
SI 666	PSYCH 808
SI 666	SI 688
SI 666	BIT 513
SI 666	EDUC 995
SI 666	EDUC 898
SI 666	ELI 321
SI 666	MO 700
SI 666	BIT 648
SI 666	SI 701
SI 666	COMM 993
SI 666	EDUC 990
SI 666	SI 840
SI 666	BIT 646
SI 666	BIT 512
SI 666	ARCH 531
SI 666	SI 689
SI 668	PUBPOL 754
SI 668	MKT 501
SI 668	OMS 616
SI 668	BE 550
SI 668	SOC 522
SI 668	STRATEGY 574
SI 668	ASIAN 500
SI 668	PUBPOL 678
SI 668	ENGLISH 407
SI 668	SI 724
SI 668	SI 792
SI 668	SI 681
SI 668	SI 683
SI 668	BIT 514
SI 668	PUBPOL 534
SI 668	ECON 500
SI 668	SI 690
SI 668	PUBPOL 585
SI 668	SI 661
SI 668	SI 679
SI 668	SI 676
SI 668	SI 684
SI 668	SI 702
SI 668	BIT 648
SI 668	SI 682
SI 668	BIT 646
SI 668	SI 686
SI 668	BIT 512
SI 668	SI 687
SI 668	ARCH 531
SI 668	SI 791
SI 668	SI 689
SI 668	SI 688
SI 670	BIT 512
